"Search entire store here...","Поиск по всему магазину...",module,Magento_Search
"Advanced Search","Расширенный поиск",module,Magento_SearchStaging
"Search Terms","Поисковые запросы",module,Magento_SearchStaging
"Restriction Mode","Ограниченный режим",module,Magento_WebsiteRestriction
"The widget instance has been deleted.","Экземпляр виджета был удалён.",module,Magento_Widget
"The widget instance has been saved.","Экземпляр виджета был сохранён.",module,Magento_Widget
"No Items Found","Нет найденных товаров",module,Magento_Wishlist
"Product Details and Comment","Детали продукта и комментарии",module,Magento_Wishlist
"Postcode AVS check","Проверка почтового индекса AVS",module,Magento_Worldpay
"Transaction was not placed.","Транзакция не была совершена.",module,Magento_Worldpay
Authorize,Войти,module,Magento_Worldpay
"Authorize and Capture","Авторизовать и записать",module,Magento_Worldpay
